composer,composition_id,perf_id,structure,score_path
Ludwig van Beethoven,1304,8910,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8911,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8912,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8913,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8914,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8915,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8916,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8917,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8918,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8919,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8920,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8921,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8923,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8924,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8925,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1304,8926,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/3._Presto_agitato/musicxml_cleaned.musicxml"
Ludwig van Beethoven,1305,8927,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8928,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8929,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8930,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8931,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8932,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8933,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8934,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8935,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8936,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8937,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8938,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8939,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8940,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8941,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8942,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8943,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8944,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8945,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8946,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8947,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8948,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8949,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8950,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8951,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8952,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8953,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8954,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8955,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8956,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8957,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8958,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8959,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8960,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8961,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8962,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8963,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8964,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8965,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8966,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8967,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8968,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8969,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8970,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8971,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8974,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8975,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8976,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1305,8977,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/1._Adagio_sostenuto/Sonate_No._14_Moonlight_1st_Movement.mxl"
Ludwig van Beethoven,1306,8978,ABCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8979,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8980,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8981,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8982,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8983,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8984,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8985,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8986,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8987,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8988,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8989,ABCD,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8990,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8991,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8992,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8993,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8994,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8995,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8996,ABCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8997,ABCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8998,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,8999,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9000,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9001,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9002,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9003,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9004,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9005,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9006,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9007,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9008,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9009,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9010,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9011,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9012,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9013,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9014,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9015,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9016,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9017,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9018,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9019,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9020,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9021,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9022,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9023,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9024,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9025,ABBCCDDAB,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1306,9026,ABCD,"Ludwig_van_Beethoven/Piano_Sonata_No._14_in_C-Sharp_Minor,_Op._27_No._2_""Moonlight""/2._Allegretto/Sonata_No._14_Moonlight_2nd_Movement.mxl"
Ludwig van Beethoven,1307,9027,no_struct_var,"Ludwig_van_Beethoven/Piano_Sonata_No._32_in_C_Minor,_Op._111/II._Arietta._Adagio_molto_semplice_e_cantabile/musicxml_cleaned.musicxml"
