split,composer,composition_id,perf_id,structure,score_path
train,Wolfgang Amadeus Mozart,1126,5323,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/III._Presto/Sonata_No._5_3rd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1126,5324,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/III._Presto/Sonata_No._5_3rd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1126,5325,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/III._Presto/Sonata_No._5_3rd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1126,5326,AABC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/III._Presto/Sonata_No._5_3rd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1126,5327,AABC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/III._Presto/Sonata_No._5_3rd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1126,5328,AABC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/III._Presto/Sonata_No._5_3rd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5329,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5330,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5331,ABACDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5332,ABACDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5333,ABACDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5334,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5335,ABACDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5336,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5337,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5338,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5339,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5340,ABACDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1127,5341,ABACDEDFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._5_in_G_Major,_K._283/II._Andante/Sonata_No._5_2nd_Movement_K._283.mxl"
train,Wolfgang Amadeus Mozart,1128,5342,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5343,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5344,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5345,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5346,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5347,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5348,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5349,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5350,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5351,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1128,5352,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/1._Allegro_con_spirito/Mozart_-_Sonata_in_D_K_311_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1130,5366,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5367,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5368,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5369,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5370,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5371,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5372,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5373,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5374,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5375,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5376,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5377,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5378,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5379,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5380,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5381,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1130,5382,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.9_in_D,_K.311/2._Andantino_con_espressione/Sonata_No._9_2nd_Movement_K._311.mxl"
train,Wolfgang Amadeus Mozart,1132,5404,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5406,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5407,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5408,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5409,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5410,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5411,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5412,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5413,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5414,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5415,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5416,AABC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5417,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5418,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5419,AABBC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1132,5420,AABC,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._14_in_C_Minor,_K._457/I._Molto_allegro/Mozart_-_Piano_Sonata_in_C_minor_K_457_No._14_1st_movement.mxl"
train,Wolfgang Amadeus Mozart,1137,5481,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5482,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5484,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5487,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5488,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5489,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5490,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5502,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5504,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1137,5506,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/3._Allegro/Sonata_No._1_3rd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5491,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5492,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5493,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5494,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5495,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5496,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5497,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1138,5498,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/2._Andante/Sonata_No._1_2nd_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5483,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5485,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5486,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5499,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5500,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5501,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5503,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5505,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5507,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5508,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5509,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1139,5510,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._1_in_C,_K.279/1._Allegro/Sonata_No._1_1st_Movement_K._279.mxl"
train,Wolfgang Amadeus Mozart,1140,5511,AABB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/I._Allegro/Mozart_-_Sonata_in_Bb_K_570_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1140,5512,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/I._Allegro/Mozart_-_Sonata_in_Bb_K_570_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1140,5513,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/I._Allegro/Mozart_-_Sonata_in_Bb_K_570_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1140,5514,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/I._Allegro/Mozart_-_Sonata_in_Bb_K_570_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1140,5515,AAB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/I._Allegro/Mozart_-_Sonata_in_Bb_K_570_Movement_I.mxl"
train,Wolfgang Amadeus Mozart,1141,5516,AABBCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5517,AABBCCDFGHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5518,AABCCDFGHHIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5519,AABBCCDFGHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5520,ABCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5521,AABBCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5522,AABCCDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5523,ABCDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5524,AABBCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5525,AABBCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5526,AABBCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1141,5527,AABBCCDEDFGHHIIJ,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/II._Adagio/Sonata_No._17_2nd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5528,ABCDEFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5529,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5530,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5531,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5532,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5533,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5534,ABCDEFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5535,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5536,ABBCDEEFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5537,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5538,ABCDEFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5539,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1142,5540,ABBCCDEEFFG,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No._17_in_B-Flat_Major,_K._570/III._Allegretto/Sonata_No._17_3rd_Movement_K._570.mxl"
train,Wolfgang Amadeus Mozart,1143,5541,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.4_in_E_flat,_K.282/3._Allegro/Sonata_No._4_3rd_Movement_K._282.mxl"
train,Wolfgang Amadeus Mozart,1143,5542,AB,"Wolfgang_Amadeus_Mozart/Piano_Sonata_No.4_in_E_flat,_K.282/3._Allegro/Sonata_No._4_3rd_Movement_K._282.mxl"
